Time,Leader_X,Leader_Y,Leader_Theta
10.8,3.1734643797131734,-3.8638224377799357,5.4
10.9,3.3626090112423297,-3.700386552444472,5.45
11.0,3.5433488714563,-3.5277016278519597,5.5
11.100000000000001,3.7152322048320525,-3.3461992863813066,5.550000000000001
11.200000000000001,3.877829392551251,-3.1563331893616042,5.6000000000000005
11.3,4.030734026323579,-2.9585779031550468,5.65
11.4,4.173563924195799,-2.753427712988188,5.7
11.5,4.305962085807604,-2.541395387496292,5.75
11.600000000000001,4.4275975847065965,-2.323010897068783,5.800000000000001
11.700000000000001,4.538166395492068,-2.0988200891992945,5.8500000000000005
11.8,4.63739215372018,-1.8693833241511801,5.9
11.9,4.725026846671137,-1.635274074348703,5.95
12.0,4.80085143325183,-1.3970774909946293,6.0
12.100000000000001,4.864676391484489,-1.155388941496957,6.050000000000001
12.200000000000001,4.916342192212923,-0.9108125213604751,6.1000000000000005
12.3,4.955719697842345,-0.6639595442625836,6.15
12.4,4.982710485116088,-0.41544701408748197,6.2
12.5,4.997247091122497,-0.16589608273778408,6.25
12.600000000000001,4.999293181917076,0.08406950242175301,6.300000000000001
12.700000000000001,4.98884364333842,0.33382495760778175,6.3500000000000005
12.8,4.965924593790963,0.5827460242524682,6.4
12.9,4.930593318962563,0.8302105293247861,6.45
13.0,4.8829381286401174,1.0755999404390777,6.5
13.100000000000001,4.823078135981089,1.3183009118638962,6.550000000000001
13.200000000000001,4.751162959792646,1.5577068175668933,6.6000000000000005
13.3,4.667372350562559,1.7932192674640017,6.65
13.4,4.571915741176597,2.0242496030829917,6.7
13.5,4.465031723445383,2.250220368903088,6.75
13.600000000000001,4.346987451749124,2.470566755693045,6.800000000000001
13.700000000000001,4.218077975290796,2.684738012240059,6.8500000000000005
13.8,4.078625500626784,2.8921988219410006,6.9
13.9,3.9289785863183053,3.09243064081512,6.95
14.0,3.769511271716523,3.2849329935939453,7.0
14.100000000000001,3.6006221420589672,3.4692247246488215,7.050000000000001
14.200000000000001,3.4227333322140296,3.6448452006293826,7.1000000000000005
14.3,3.236289471563618,3.811355461807056,7.15
14.4,3.0417565726612725,3.9683393192457657,7.2
14.5,2.8396208664434743,4.115404395057528,7.25
14.600000000000001,2.6303875869055227,4.2521831031428245,7.300000000000001
14.700000000000001,2.4145797082796854,4.378333567964413,7.3500000000000005
14.8,2.1927366378719517,4.493540479058135,7.4
14.9,1.9654128678247038,4.597515879144853,7.45
15.0,1.7331765891751292,4.6899998838736945,7.5
15.100000000000001,1.496608271673531,4.770761331397575,7.550000000000001
15.200000000000001,1.2562992129112742,4.839598360157432,7.6000000000000005
15.3,1.0128500603847217,4.896338913431,7.65
15.4,0.7668693101893218,4.940841169385002,7.7
15.5,0.5189717860962648,4.972993895555881,7.75
15.600000000000001,0.2697771028132443,4.992716726873025,7.800000000000001
15.700000000000001,0.019908117270394255,4.999960366529594,7.8500000000000005
15.8,-0.23001062819768475,4.99470670919886,7.9
15.9,-0.47935446688248906,4.976968886288099,7.95
16.0,-0.7275001690430677,4.946791233116909,8.0
16.1,-0.9738274996558067,4.904249178101997,8.05
16.2,-1.2177207686789555,4.849449054225431,8.1
16.3,-1.4585703699571326,4.782527833257546,8.15
16.400000000000002,-1.6957743049191811,4.703652783398863,8.200000000000001
16.5,-1.9287396872611091,4.613021051196701,8.25
16.6,-2.156884224853104,4.510859168781466,8.3
16.7,-2.3796376751665482,4.397422487654325,8.35
16.8,-2.596443270583428,4.2729945404414025,8.4
16.900000000000002,-2.806759110025365,4.1378863322099155,8.450000000000001
17.0,-3.0100595134241184,3.9924355631174513,8.5
17.1,-3.205836335648009,3.8370057843374368,8.55
17.2,-3.3936002366000624,3.6719854893705666,8.6
17.3,-3.5728819043134594,3.49778714301334,8.65
17.400000000000002,-3.7432332279869995,3.31484615041091,8.700000000000001
17.5,-3.9042284180287457,3.123619768770962,8.75
17.6,-4.05546507030828,2.9245859644588084,8.8
17.7,-4.196565171957419,2.718242218330442,8.85
17.8,-4.327176046205562,2.505104282289423,8.9
17.900000000000002,-4.446971233887911,2.2857048901757713,8.950000000000001
18.0,-4.555651309423385,2.060592426208783,9.0
18.1,-4.652944629222643,1.8303295543120552,9.05
18.2,-4.738608010655559,1.5954918117467607,9.1
18.3,-4.812427339881187,1.3566661705681637,9.15
18.400000000000002,-4.87421810702082,1.1144495705012296,9.200000000000001
18.5,-4.923825867336618,0.8694474269021678,9.25
18.6,-4.961126627263017,0.6222721175353085,9.3
18.7,-4.9860271543260595,0.37354145194767385,9.35
18.8,-4.9984652101760325,0.12387712726678882,9.4
18.900000000000002,-4.998409706150924,-0.1260968257183025,9.450000000000001
19.0,-4.985860780981892,-0.3757556023090465,9.5
19.1,-4.960849800446504,-0.6244751855837616,9.55
19.200000000000003,-4.923439278970633,-0.871633906114907,9.600000000000001
19.3,-4.8737227233749465,-1.1166139958189194,9.65
19.400000000000002,-4.811824399156548,-1.358803132054721,9.700000000000001
19.5,-4.737899019889966,-1.5975959681113683,9.75
19.6,-4.652131360523766,-1.8323956462596418,9.8
19.700000000000003,-4.554735795539434,-2.0626152895854717,9.850000000000001
19.8,-4.445955763126804,-2.2876794688766067,9.9
19.900000000000002,-4.326063156715356,-2.5070256408959946,9.950000000000001
20.0,-4.195357645382262,-2.7201055544468487,10.0
20.1,-4.054165924835734,-2.926386620715182,10.05
20.200000000000003,-3.902840900845913,-3.125353244464417,10.100000000000001
20.3,-3.7417608071642334,-3.31650811275499,10.15
20.400000000000002,-3.571328260135995,-3.4993734379677184,10.200000000000001
20.5,-3.3919692523692264,-3.673492152023977,10.25
20.6,-3.2041320879749664,-3.8384290488179125,10.3
20.700000000000003,-3.0082862620405026,-3.9937718720050075,10.350000000000001
20.8,-2.804921287136144,-4.139132345428268,10.4
20.900000000000002,-2.5945454697887054,-4.2741471436064185,10.450000000000001
21.0,-2.3776846399799627,-4.39847879985835,10.5
21.1,-2.1548808368454857,-4.511816549794118,10.55
21.200000000000003,-1.9266909538591401,-4.613877108064036,10.600000000000001
21.3,-1.6936853468894066,-4.704405376424539,10.65
21.400000000000002,-1.4564464086067193,-4.783175081350942,10.700000000000001
21.5,-1.21556711280515,-4.849989339603392,10.75
21.6,-0.9716495322766739,-4.904681150332458,10.8
21.700000000000003,-0.7253033339428006,-4.947113812494257,10.850000000000001
21.8,-0.47714425500475327,-4.977181266531887,10.9
21.900000000000002,-0.22779256392110964,-4.994808359469085,10.950000000000001
22.0,0.022128489940253928,-4.9999510327535175,11.0
22.1,0.27199423410107054,-4.9925964323802265,11.05
22.200000000000003,0.5211801343284932,-4.972762941019945,11.100000000000001
22.3,0.7690633556454529,-4.940500132071991,11.15
22.400000000000002,1.0150243190937607,-4.8958886457565844,11.200000000000001
22.5,1.2584482503587722,-4.8390399875563075,11.25
22.6,1.4987267163850746,-4.770096249510445,11.3
22.700000000000003,1.7352591461421996,-4.689229755058911,11.350000000000001
22.8,1.9674543317394544,-4.596642628323378,11.4
22.900000000000002,2.1947319061377777,-4.492566288902239,11.450000000000001
23.0,2.4165237937650295,-4.377260873442142,11.5
23.1,2.63227563040914,-4.2510145854318315,11.55
23.200000000000003,2.8414481488398753,-4.114142974843539,11.600000000000001
23.3,3.0435185266960936,-3.9669881494223853,11.65
23.400000000000002,3.237981693269387,-3.8099179195951605,11.700000000000001
23.5,3.424351591917767,-3.64332487913585,11.75
23.6,3.6021623949541937,-3.467625423885612,11.8
23.700000000000003,3.7709696679731453,-3.28325871098007,11.850000000000001
23.8,3.9303514807051965,-3.0906855611851665,11.9
23.900000000000002,4.079909461622973,-2.890387307085218,11.950000000000001
24.0,4.219269793662461,-2.6828645900021746,12.0
24.1,4.3480841485710275,-2.468636108652987,12.05
24.200000000000003,4.466030557546617,-2.2482373226729995,12.100000000000001
24.3,4.572814215992088,-2.0222191142457007,12.15
24.400000000000002,4.66816822037319,-1.791146411184135,12.200000000000001
24.5,4.751854235338367,-1.5555967749056365,12.25
24.6,4.823663089433049,-1.3161589568290046,12.3
24.700000000000003,4.8834152979193215,-1.0734314268026348,12.350000000000001
24.8,4.930961511394319,-0.828020877241547,12.4
24.900000000000002,4.9661828890859425,-0.5805407067122834,12.450000000000001
25.0,4.988991395892903,-0.33160948675600344,12.5
25.1,4.999330022426625,-0.08184941578170682,12.55
25.200000000000003,4.997172927505024,0.16811523610569234,12.600000000000001
25.3,4.9825255027420114,0.41765968745554094,12.65
25.400000000000002,4.955424359071265,0.6661602070997198,12.700000000000001
25.5,4.9159372352379584,0.91299567315567,12.75
25.6,4.864162828487177,1.1575491255076948,12.8
25.700000000000003,4.800230547872207,1.3992093078858812,12.850000000000001
25.8,4.724300190799303,1.637372195688465,12.9
25.900000000000002,4.6365615436173755,1.871442505728792,12.950000000000001
26.0,4.537233907250981,2.1008351841332047,13.0
26.1,4.426565549062196,2.324976868671106,13.05
26.200000000000003,4.304833082311529,2.5433073218618762,13.100000000000001
26.3,4.172340774768816,2.755280831276832,13.15
26.400000000000002,4.029419788202249,2.9603675735361223,13.200000000000001
26.5,3.8764273506464395,3.158054938591193,13.25
26.6,3.7137458635183473,3.347848810983012,13.3
26.700000000000003,3.5417819458129167,3.5292748048733285,13.350000000000001
26.8,3.3609654177673405,3.7018794497622434,13.4
26.900000000000002,3.1717482265342922,3.865231323928307,13.450000000000001
27.0,2.97460331654946,4.018922132758105,13.5
27.1,2.770023447416708,4.162567729270198,13.55
27.200000000000003,2.5585199622657373,4.295809074282484,13.600000000000001
27.3,2.340621509660549,4.418313133823176,13.65
27.400000000000002,2.1168727222533192,4.529773711542314,13.700000000000001
27.5,1.8878328554864665,4.629912214043136,13.75
27.6,1.6540743897452348,4.718478347220524,13.8
27.700000000000003,1.4161815994549298,4.795250741865881,13.850000000000001
27.8,1.1747490926991153,4.86003750697488,13.9
27.900000000000002,0.9303803250090453,4.91267670937505,13.950000000000001
28.0,0.683686091039168,4.953036778474352,14.0
28.1,0.4352829978985172,4.981016835119158,14.05
28.200000000000003,0.18579192395412314,4.996546943739589,14.100000000000001
28.3,-0.06416353304158379,4.999588287152015,14.15
28.400000000000002,-0.3139586146204177,4.990133263581808,14.200000000000001
28.5,-0.5629689631691774,4.968205505663813,14.25
28.6,-0.8105721824985913,4.9338598213730664,14.3
28.700000000000003,-1.056149393509591,4.887182057033411,14.350000000000001
28.8,-1.2990867810687792,4.828288882746387,14.4
28.900000000000002,-1.538777128226621,4.757327500776737,14.450000000000001
29.0,-1.7746213339435248,4.674475277623415,14.5
29.1,-2.006029910530503,4.579939300695696,14.55
29.200000000000003,-2.2324244570613363,4.473955860702517,14.600000000000001
29.3,-2.4532391050736906,4.356789861048756,14.65
29.400000000000002,-2.667921932945596,4.228734155714667,14.700000000000001
29.5,-2.8759363454120135,4.090108817273471,14.75
29.6,-3.076762414773604,3.9412603368765815,14.8
29.700000000000003,-3.26989818044515,3.782560758206204,14.850000000000001
29.8,-3.454860903595629,3.61440674755988,14.9
29.900000000000002,-3.631188273743903,3.437218602391296,14.950000000000001
30.0,-3.7984395642941067,3.251439200785584,15.0
30.1,-3.956196734122665,3.057532894494704,15.05
30.200000000000003,-4.104065472463346,2.855984348299936,15.100000000000001
30.3,-4.241676184478845,2.6472973286023214,15.15
30.400000000000002,-4.368684915055406,2.431993444268991,15.200000000000001
30.5,-4.484774208511444,2.210610842882697,15.25
30.6,-4.589653902071466,1.9837028656530604,15.3
30.700000000000003,-4.683061851121855,1.7518366643517722,15.350000000000001
30.8,-4.764764584435902,1.5155917837285113,15.4
30.900000000000002,-4.834557887730288,1.2755587129508634,15.450000000000001
31.0,-4.892267314094421,1.032337409688983,15.5
31.1,-4.937748620016885,0.7865358005338012,15.55
31.200000000000003,-4.9708881259190765,0.5387682614972115,15.600000000000001
31.3,-4.991603000294962,0.28965408239197404,15.65
31.400000000000002,-4.9998414667467,0.039815918929677833,15.700000000000001
31.5,-4.99558293339867,-0.21012176359420398,15.75
31.6,-4.978838044366443,-0.4595342511384082,15.8
31.700000000000003,-4.949648653152028,-0.707798142375578,15.850000000000001
31.8,-4.908087718031922,-0.9542929068709469,15.9
31.900000000000002,-4.854259119699406,-1.1984024360852858,15.950000000000001
32.0,-4.788297401616923,-1.4395165833253265,16.0
32.1,-4.710367433727476,-1.6770326887928066,16.05
32.2,-4.620664000365648,-1.9103570859200456,16.1
32.300000000000004,-4.519411313398198,-2.138906585227222,16.150000000000002
32.4,-4.406862451811174,-2.3621099319923307,16.2
32.5,-4.283298729144212,-2.5794092340905466,16.25
32.6,-4.149028990353246,-2.7902613564338967,16.3
32.7,-4.004388839858923,-2.9941392785261858,16.35
32.800000000000004,-3.8497398027103475,-3.190533411739751,16.400000000000002
32.9,-3.6854684209607393,-3.378952873021634,16.45
33.0,-3.5119852875135678,-3.5589267118456154,16.5
33.1,-3.3297240198541926,-3.730005087343184,16.55
33.2,-3.1391401762319298,-3.8917603926714923,16.6
33.300000000000004,-2.9407101170016867,-4.043788323807754,16.650000000000002
33.4,-2.734929813971178,-4.185708890098734,16.7
33.5,-2.52231361072964,-4.317167364039528,16.75
33.6,-2.3033929370568127,-4.437835167907523,16.8
33.7,-2.0787149806251954,-4.547410695035626,16.85
33.800000000000004,-1.848841319315849,-4.645620063671848,16.900000000000002
33.9,-1.614346517566176,-4.7322178015410445,16.95
34.0,-1.3758166902579847,-4.806987459397784,17.0
34.1,-1.1338480377356295,-4.869742152036704,17.05
34.2,-0.8890453556155782,-4.920325025408217,17.1
34.300000000000004,-0.6420205231123587,-4.958609648671947,17.150000000000002
34.4,-0.3933909736592007,-4.984500330207981,17.2
34.5,-0.14377815164593583,-4.997932356796086,17.25
34.6,0.10619404086823006,-4.9988721553650555,17.3
34.7,0.35590080358501275,-4.987317376907904,17.35
34.800000000000004,0.6047179996423884,-4.9632969023531635,17.400000000000002
34.9,0.8520237156316867,-4.926870770377601,17.45
35.0,1.0971998160572967,-4.878130027340788,17.5
35.1,1.3396334883533814,-4.81719649971663,17.55
35.2,1.5787187745962168,-4.74422248959062,17.6
35.300000000000004,1.8138580860834053,-4.659390393983943,17.650000000000002
35.4,2.044463696994399,-4.562912248955922,17.7
35.5,2.2699592133990345,-4.455029199624267,17.75
35.6,2.4897810139420775,-4.336010897427906,17.8
35.7,2.703379658603151,-4.2061548261388,17.85
35.800000000000004,2.9102212620106265,-4.065785558307432,17.900000000000002
35.9,3.109788827876996,-3.9152539440004936,17.95
36.0,3.301583541220401,-3.7549362338583805,18.0
36.1,3.485126015142224,-3.5852331386646092,18.05
36.2,3.6599574890447335,-3.4065688277775,18.1
36.300000000000004,3.8256409752936444,-3.2193898689276965,18.150000000000002
36.4,3.981762351459616,-3.0241641120314204,18.2
36.5,4.127931395408695,-2.821379519809276,18.25
36.6,4.263782760654366,-2.611542948133658,18.3
36.7,4.388976889533536,-2.3951788791529802,18.35
36.800000000000004,4.50320086192385,-2.1728281103594678,18.400000000000002
36.9,4.60616917738102,-1.9450464028770773,18.45
37.0,4.69762446874128,-1.7124030923480626,18.5
37.1,4.777338145405216,-1.475479665890469,18.55
37.2,4.84511096469525,-1.2348683086831045,18.6
37.300000000000004,4.900773529858556,-0.9911704238110153,18.650000000000002
37.4,4.94418671347073,-0.744995129070994,18.7
37.5,4.975242005181894,-0.49695773449424085,18.75
37.6,4.993861782936051,-0.2476782043918371,18.8
37.7,4.999999506985809,0.0022203922332309565,18.85
37.800000000000004,4.993639836217508,0.25211343903407385,18.900000000000002
37.9,4.974798666496016,0.5013763335354547,18.95
38.0,4.943523090933346,0.7493860483147617,19.0
38.1,4.899891282180399,0.9955226882459911,19.05
38.2,4.84401229703605,1.239171039914799,19.1
38.300000000000004,4.776025803861949,1.4797221093316224,19.150000000000002
38.400000000000006,4.696101733484348,1.7165746440994936,19.200000000000003
38.5,4.604439854455547,1.949136636231893,19.25
38.6,4.501269273736522,2.176826801864466,19.3
38.7,4.386847864048877,2.399076034161861,19.35
38.800000000000004,4.261461619327313,2.615328825788497,19.400000000000002
38.900000000000006,4.1254239398837385,2.825044657387585,19.450000000000003
39.0,3.97907484906972,3.0276993485980053,19.5
39.1,3.8227801433951396,3.2227863682322844,19.55
39.2,3.6569304782274834,3.409818100340678,19.6
39.300000000000004,3.481940391356835,3.5883270629971573,19.650000000000002
39.400000000000006,3.298247266867296,3.757867076760753,19.700000000000003
39.5,3.1063102419045747,3.9180143798917766,19.75
39.6,2.9066090590721783,4.068368687535527,19.8
39.7,2.6996428673248376,4.2085541922258916,19.85
39.800000000000004,2.485928974356011,4.338220503208346,19.900000000000002
39.900000000000006,2.266001553598077,4.457043522234342,19.950000000000003
40.0,2.0404103090669596,4.564726253638138,20.0
40.1,1.8097191013883065,4.660999546671325,20.05
40.2,1.5745045384396712,4.745622768239473,20.1
40.300000000000004,1.3353545341310484,4.818384404359582,20.150000000000002
40.400000000000006,1.0928668389262959,4.879102588834882,20.200000000000003
40.5,0.8476475457782923,4.927625557825598,20.25
40.6,0.6003095752121337,4.963832029179535,20.3
40.7,0.3514711433431278,4.987631505574272,20.35
40.800000000000004,0.10175421665839715,4.998964500713346,20.400000000000002
40.900000000000006,-0.1482170425754079,4.9978026880110225,20.450000000000003
41.0,-0.39781783639270035,4.984148971393997,20.5
41.1,-0.6464242927985528,4.9580374780430905,20.55
41.2,-0.8934150251236728,4.919533473093081,20.6
41.300000000000004,-1.138172685167534,4.868733196503843,20.650000000000002
41.400000000000006,-1.3800855062473525,4.805763622510578,20.700000000000003
41.5,-1.618548832296173,4.730782142254354,20.75
41.6,-1.8529666291882072,4.643976170386202,20.8
41.7,-2.082752974513636,4.54556267662812,20.85
41.800000000000004,-2.3073335220795625,4.435787643461747,20.900000000000002
41.900000000000006,-2.526146937476359,4.314925451300267,20.950000000000003
42.0,-2.7386463011213418,4.18327819268028,21.0
42.1,-2.94430047527296,4.041174917187751,21.05
42.2,-3.14259543159844,3.888970809005464,21.1
42.300000000000004,-3.333035535976987,3.7270462991375086,21.150000000000002
42.400000000000006,-3.5151447873269426,3.5558061145299,21.200000000000003
42.5,-3.6884680073605858,3.3756782664640053,21.25
42.6,-3.8525719782928443,3.1871129807511944,21.3
42.7,-4.00704652566007,2.9905815724028595,21.35
42.800000000000004,-4.151505543542636,2.786575267588292,21.400000000000002
42.900000000000006,-4.285587959628636,2.5756039758251,21.450000000000003
43.0,-4.408958637706621,2.3581950154709808,21.5
43.1,-4.521309215331619,2.1348917957023916,21.55
43.2,-4.622358874570608,1.9062524582747007,21.6
43.300000000000004,-4.711855043901138,1.672848482458412,21.650000000000002
43.400000000000006,-4.789574029508583,1.4352632566386254,21.700000000000003
43.5,-4.855321574404189,1.1940906201479138,21.75
43.6,-4.908933343966384,0.9499333789771887,21.8
43.7,-4.9502753366917265,0.703401799074761,21.85
43.800000000000004,-4.979244219128899,0.4551120809992216,21.900000000000002
43.900000000000006,-4.995767584158509,0.20568481973897432,21.950000000000003
44.0,-4.999804131973185,-0.04425654645201938,22.0
44.1,-4.991343773305586,-0.2940872943252646,22.05
44.2,-4.9704076546463085,-0.5431829771203988,22.1
44.300000000000004,-4.9370481053886826,-0.7909209853569579,22.150000000000002
44.400000000000006,-4.891348507032534,-1.0366821030338111,22.200000000000003
44.5,-4.833423084773866,-1.2798520553466652,22.25
44.6,-4.763416622001342,-1.5198230440552352,22.3
44.7,-4.681504098413235,-1.7559952666622074,22.35
44.800000000000004,-4.5878902526592995,-1.9877784156071807,22.400000000000002
44.900000000000006,-4.482809070600769,-2.2145931537281225,22.450000000000003
45.0,-4.366523200467578,-2.4358725623025475,22.5
45.1,-4.239323296374533,-2.651063558049139,22.55
45.2,-4.101527291837445,-2.859628275547819,22.6
45.300000000000004,-3.953479605104884,-3.061045411623246,22.650000000000002
45.400000000000006,-3.7955502782919375,-3.2548115283312478,22.700000000000003
45.5,-3.6281340524676464,-3.4404423112914846,22.75
45.6,-3.4516493810078623,-3.617473780221225,22.8
45.7,-3.2665373836798066,-3.7854634486443377,22.85
45.800000000000004,-3.073260744072335,-3.9439914298770935,22.900000000000002
45.900000000000006,-2.8723025531279376,-4.092661486526186,22.950000000000003
46.0,-2.6641651016669874,-4.231102020875853,23.0
46.1,-2.4493686249222195,-4.358967003688676,23.05
46.2,-2.228450002221666,-4.475936839098409,23.1
46.300000000000004,-2.0019614150698843,-4.58171916343324,23.150000000000002
46.400000000000006,-1.770468966981778,-4.676049575972701,23.200000000000003
46.5,-1.534551268518648,-4.758692299811767,23.25
46.6,-1.2947979910630565,-4.829440771180352,23.3
46.7,-1.051808392947565,-4.8881181557451185,23.35
46.800000000000004,-0.8061898216209268,-4.934577790603247,23.400000000000002
46.900000000000006,-0.558556195595779,-4.9687035508633,23.450000000000003
47.0,-0.30952646997210276,-4.990410139896982,23.5
47.1,-0.059723089371748014,-4.999643302536281,23.55
47.2,0.19022956784885242,-4.9963799606831385,23.6
47.300000000000004,0.43970675021947453,-4.9806282709926695,23.650000000000002
47.400000000000006,0.6880848947093966,-4.95242760448578,23.700000000000003
47.5,0.9347431853102137,-4.911848448142116,23.75
47.6,1.1790651047526128,-4.858992228719316,23.8
47.7,1.420439975478367,-4.7939910592389525,23.85
47.800000000000004,1.658264486016264,-4.717007408772772,23.900000000000002
47.900000000000006,1.89194419894657,-4.628233696354628,23.950000000000003
48.0,2.120895036684985,-4.527891810033119,24.0
48.1,2.3445447413724865,-4.416232552266991,24.05
48.2,2.5623343052218543,-4.293535013049647,24.1
